"state_code","source","name","ward_code","category","subtype","management","education","poi_type","global_id","id","no_of_teachers","no_of_students","Geometry"
"LA","GRID","Adeniran Ogunsanya College Of Education Lagos Badagry Express","LASOJO13","Tertiary","Standard","Public","Formal","School","ac30028d-40e0-4fba-bde9-99f81ce527df","u_fc_poi_school.72279",,,"POINT (3.1146312 6.4990244)"
"FC","GRID","The National Missionary Seminary Of St Paul","FCTGWA07","Tertiary","Tertiary","Faith Based","Formal","School","ac8c2fc3-b805-49a1-acdb-5f083413bc84","u_fc_poi_school.72428","20","80","POINT (7.0447337 8.9891475)"
"JI","OSGOF","Jigawa State Institute of Information Technology ","JI1706","Tertiary","Adult Education","State Government","Informal","School","acc6a5eb-eda1-48cd-9de6-d9650ee32b6e","u_fc_poi_school.72537",,,"POINT (8.4327305 12.6218073)"
"OG","eHA Polio","Ogun State School Of Nursing","OGSIUE08","Tertiary","Adult Education","Public","Formal","School","ad126571-f08a-40bd-97cb-d3c339307c23","u_fc_poi_school.72678",,,"POINT (3.9245108 6.8111932)"
"EK","GRID","Redeemers Academy","EKSADO10","Tertiary","Standard","Private","Formal","School","ad3f06b4-9296-4c2e-b0b2-3b677c4fdf7e","u_fc_poi_school.72751",,,"POINT (5.1745583 7.62393)"
"EK","GRID","School Of Nursing Ado Ekiti","EKSADO02","Tertiary","Standard","Public","Formal","School","ad767e78-445b-4229-a676-d53fb56d12ba","u_fc_poi_school.72837",,,"POINT (5.2234943 7.6459263)"
"EK","GRID","Christ Victory Academy","EKSEME05","Tertiary","Standard","Private","Formal","School","ad86a390-e4cf-4fba-a810-9e16536c60e6","u_fc_poi_school.72862","15","86","POINT (5.48184 7.4424767)"
"EK","GRID","Precious Unique Academy","EKSADO02","Tertiary","Standard","Private","Formal","School","ad9b98e1-7a99-4364-a866-52d00acc8e6b","u_fc_poi_school.72904",,,"POINT (5.2087033 7.6457717)"
"AK","NMIS","Eket Vocational Technical College Effoi","AKSKET08","Tertiary","Adult Education","Private","Formal","School","add25333-5e4a-4029-9cd5-293eb257b3c9","u_fc_poi_school.73006",,,"POINT (8.004784 4.671838)"
"KT","NMIS","Women Islamic School Kofar Yamma Yardaji","43409","Tertiary","Adult Education","Public","Religious","School","aea58676-4c2f-452d-8abc-164c473b2d52","u_fc_poi_school.73337",,,"POINT (8.5661359 13.0163121)"
"KB","NMIS","Yanlugga Islamiya","51902","Tertiary","Adult Education","Private","Integrated","School","aec0159a-ce96-4fe2-8b5c-5b800c267dce","u_fc_poi_school.73385",,,"POINT (5.9381947 11.294575)"
"NI","OSGOF","Vocational School New Bwari Kamima","NISWSE06","Tertiary","Adult Education","Private","Informal","School","aeef3225-310f-4c07-8c60-206a00889c6e","u_fc_poi_school.73467",,,"POINT (7.31284 9.26355)"
"KT","NMIS","Muftahu Islamic School","43101","Tertiary","Adult Education","Public","Religious","School","aff02eac-173e-4dac-ad2a-7b775ab2bbbb","u_fc_poi_school.73844",,,"POINT (7.0366466 11.4152509)"
"SO","NMIS","Liman Dan Dare Islamia School","62308","Tertiary","Adult Education","Private","Religious","School","b025cbb7-aa55-4318-9dee-02a689a2273b","u_fc_poi_school.73917",,,"POINT (4.8136382 12.7578649)"
"GO","GRID","Light Academy Gombe","GMSGME10","Tertiary","Standard","Public","Formal","School","b07a0575-27ac-4fd9-92c5-5b58a154ab5a","u_fc_poi_school.74064",,,"POINT (11.170325 10.266125)"
"EK","GRID","Elisben International School Ikere Ekiti","EKSIKR09","Tertiary","Standard","Private","Formal","School","b083fbd3-f7d4-4926-8749-0039e75b779a","u_fc_poi_school.74079",,,"POINT (5.2260817 7.4773917)"
"EB","GRID","Federal University Ndufu Alike Ikwo Centre For Educational Services","EBSAKL08","Tertiary","University","Public","Formal","School","b09a58e4-7ca3-40fe-ad5c-aa5286951e1f","u_fc_poi_school.74107",,,"POINT (8.0878367 6.3185233)"
"KW","OSGOF","Federal Polytechnic Offa","KWSFFA11","Tertiary","Adult Education","Public","Formal","School","b0d8fab7-99e2-4f8d-9163-4c6ace552f59","u_fc_poi_school.74213",,,"POINT (4.71358 8.13185)"
"OG","eHA Polio","Ogun State Polytechnic","OGSIKA09","Tertiary","Adult Education","Public","Formal","School","b0e090a0-642b-4618-8148-f6bc0101c0a1","u_fc_poi_school.74231",,,"POINT (2.8277033 6.5445767)"
"AN","OSGOF","St Pauls University Nibo Ngodo Nise","ANSAWK15","Tertiary","University","Public","Formal","School","b0e09a8c-42ac-4070-8dd0-16311015ced7","u_fc_poi_school.74232",,,"POINT (7.0413822 6.1787219)"
"EN","GRID","Wisdom Polytechnic Nsukka","ENSNSK01","Tertiary","Adult Education","Private","Formal","School","b0e32b67-cbe5-46fb-8ed4-782a533cfcff","u_fc_poi_school.74237",,,"POINT (7.3695733 6.8354083)"
"DE","OSGOF","Western Delta University Ogharefe","DTSGRA09","Tertiary","University","Public","Formal","School","b0e45213-bb9c-4e0e-bb1f-0b53dd6b626b","u_fc_poi_school.74240",,,"POINT (5.67096 5.94421)"
"LA","GRID","The Certified Institute Of Shipping Of Nigeria","LASBDY08","Tertiary","Standard","Private","Formal","School","b13261b2-f71a-49b1-8369-170e842733ec","u_fc_poi_school.74373",,,"POINT (3.04682 6.48327)"
"TA","GRID","Kwararafa University Wukari","TRSWKR08","Tertiary","University","Private","Formal","School","b135903e-a090-4c2d-b073-77b99c5c85a0","u_fc_poi_school.74381",,,"POINT (9.7814583 7.8690917)"
"SO","NMIS","Shiyar Lelaba Islamia School","62308","Tertiary","Adult Education","Private","Religious","School","b1654275-f261-4cef-aad3-c47174b7791a","u_fc_poi_school.74457",,,"POINT (4.8536231 12.7335205)"
"EB","GRID","Directorate Of Undergraduate Studies","EBSCHR14","Tertiary","Adult Education","Public","Formal","School","b1c83453-19d9-4290-822a-ac44b28226f3","u_fc_poi_school.74608",,,"POINT (8.1660017 6.1165517)"
"NI","NMIS","Federal Science and Technical College Kuta","NISKUT15","Tertiary","Adult Education","Public","Formal","School","b1e8b4e7-4e69-411e-97b7-9bd947a51e87","u_fc_poi_school.74658",,,"POINT (6.7191933 9.857585)"
"GO","GRID","BB Molta Amazing Grace Academy Billiri","GMSBLR03","Tertiary","Standard","Public","Formal","School","b1fdc0f6-4e17-4edb-905d-8c5c0a3772a5","u_fc_poi_school.74702",,,"POINT (11.2294848 9.8757898)"
"EK","GRID","Morning Star International School","EKSIKE10","Tertiary","Standard","Private","Formal","School","b25ef1ff-9bf1-44b4-bae5-f115ba29f84a","u_fc_poi_school.74870","5","40","POINT (5.5846117 7.8208567)"
"EN","NMIS","Abor Technical College","ENSUDD02","Tertiary","Adult Education","Public","Formal","School","b26a68d9-7a42-4c4d-9e2f-6dcee8ee47d0","u_fc_poi_school.74888",,,"POINT (7.407344 6.482601)"
"SO","NMIS","Islamiyya Gadambe","61507","Tertiary","Adult Education","Private","Religious","School","b282b66c-60d5-4d2a-9d48-b74350f710c9","u_fc_poi_school.74931",,,"POINT (4.7698848 12.9235256)"
"EK","GRID","Victory Group Of School","EKSOYE07","Tertiary","Standard","Private","Formal","School","b2cc7563-683a-42ef-830c-4f938178df0e","u_fc_poi_school.75064","13","87","POINT (5.3240533 7.916755)"
"SO","NMIS","Rungumi Academy","61707","Tertiary","Adult Education","Private","Integrated","School","b2d4b77a-4422-456f-9e25-789946746007","u_fc_poi_school.75070",,,"POINT (5.2354383 13.0561667)"
"SO","NMIS","Fakka Islamia School","62305","Tertiary","Adult Education","Public","Religious","School","b3458107-df90-49ea-bdb5-6d4cb9f3413e","u_fc_poi_school.75269",,,"POINT (4.9141485 12.684992)"
"NI","OSGOF","Technical College Fofo","NISKHA07","Tertiary","Standard","Public","Formal","School","b37b365e-5c15-4a92-95bb-1ef0c0187f82","u_fc_poi_school.75358",,,"POINT (6.1867 8.7643)"
"GO","GRID","Onward International School","GMSGME02","Tertiary","Standard","Public","Formal","School","b3b2b880-6980-4ba0-8fae-6c6c4ab70150","u_fc_poi_school.75452",,,"POINT (11.1911367 10.2715867)"
"FC","OSGOF","Covenant Learning Academy Kpeyegi","FCTABC11","Tertiary","Adult Education","Public","Formal","School","b40261f7-e9c3-4dae-9cc8-9b02bc7353d1","u_fc_poi_school.75577",,,"POINT (7.55163 8.96013)"
"KT","NMIS","Birnin Kuka Islamiya School","42701","Tertiary","Adult Education","Public","Religious","School","b439293b-cfbe-4b85-9d44-f7e561ab86c1","u_fc_poi_school.75670",,,"POINT (7.9858536 13.3170605)"
"GO","NMIS","Government Vocational Training College Gombe","GMSGME10","Tertiary","Adult Education","Private","Formal","School","b451c0f8-4d9a-425f-872e-c19d91236a46","u_fc_poi_school.75705",,,"POINT (11.182185 10.28007)"
"TA","GRID","Taraba State College Of Nursing And Midwifery","TRSJAL03","Tertiary","Tertiary","Public","Formal","School","b4f3bb18-e6c9-4250-aace-304484d91ab3","u_fc_poi_school.75990",,,"POINT (11.3906555 8.9285255)"
"EK","GRID","Federal University Oye School Of Postgraduate Studies","EKSOYE11","Tertiary","University","Public","Formal","School","b51464bc-9992-4cb4-9e8b-6347a9e9f349","u_fc_poi_school.76055",,,"POINT (5.3140783 7.80567)"
"TA","GRID","Jerry Academy","TRSTTM01","Tertiary","Standard","Private","Formal","School","b51b3747-cc41-4426-8612-3ce4d262f9e1","u_fc_poi_school.76067",,,"POINT (9.7147694 6.9783644)"
"EN","GRID","Nnamani Campus Law School Agbani","ENSAGN13","Tertiary","Adult Education","Public","Formal","School","b5e6f5a7-657a-4246-97f4-3e6a08d6fea2","u_fc_poi_school.76389","50","1000","POINT (7.55046 6.3184667)"
"LA","GRID","Business School Netherland","LASIKA06","Tertiary","Standard","Private","Formal","School","b63df85b-3a08-43c4-b048-5e8864ae933a","u_fc_poi_school.76518",,,"POINT (3.3588066 6.5728571)"
"PL","NMIS","Calvery Ministry of Mission","PLSBLD15","Tertiary","Adult Education","Private","Formal","School","b68ae203-7b95-453c-bf0b-35062aa5dcb1","u_fc_poi_school.76633",,,"POINT (8.915196 9.502355)"
"BE","OSGOF","School Of Nursing Makurdi","BNSMKD04","Tertiary","Adult Education","Public","Formal","School","b74004a7-595c-40d2-8c76-1ca4d0836c82","u_fc_poi_school.76922",,,"POINT (8.52741 7.72858)"
"EB","GRID","Federal University Ndufu Alike","EBSCHR22","Tertiary","University","Public","Formal","School","b7dbb8ca-69e3-49a5-95d2-37e7e5bc8d1e","u_fc_poi_school.77192",,,"POINT (8.1465483 6.1384433)"
"EN","GRID","Seminary School Nchatancha","ENSMGL01","Tertiary","Adult Education","Faith Based","Formal","School","b82b1217-061a-4e39-a67f-b100c18bd30e","u_fc_poi_school.77341",,,"POINT (7.6029857 6.4540488)"
"EK","GRID","Adonai International School","EKSADO02","Tertiary","Standard","Private","Formal","School","b83a27e6-ef8a-460f-aa6f-9d33cda532fa","u_fc_poi_school.77364",,,"POINT (5.2076917 7.6443483)"
"EK","GRID","Success International College","EKSADO09","Tertiary","Standard","Private","Formal","School","b8bc5439-17c5-4b6a-a06c-1fc5aba12148","u_fc_poi_school.77595",,,"POINT (5.2287533 7.6346233)"
"CR","GRID","H I Computer School","CRSCAL09","Tertiary","Standard","Private","Formal","School","b8d7bfa5-3fe2-4b5d-9343-dd74ced6bcf9","u_fc_poi_school.77639","15","88","POINT (8.3395667 5.0116983)"
"RI","GRID","Federal College Of Education Technical Omoku","RVSRGM11","Tertiary","Adult Education","Public","Formal","School","b8edfc3f-263c-4add-8b98-ce740bebad2d","u_fc_poi_school.77671",,,"POINT (6.67148 5.3775717)"
"GO","GRID","SAIS Jibwis Pantami","GMSGME04","Tertiary","Standard","Faith Based","Formal","School","b92f93a6-a770-4f3b-9686-7b56d479e7b4","u_fc_poi_school.77789",,,"POINT (11.1667567 10.2780083)"
"LA","GRID","Steduron College Of Health Technology","LASBDY03","Tertiary","Standard","Private","Formal","School","b989ed0b-b4e1-423c-a09a-9d52d648feb9","u_fc_poi_school.77945",,,"POINT (2.94113 6.44326)"
"EK","GRID","Living Spring Group Of Schools Odoado Ado Ekiti","EKSADO08","Tertiary","Standard","Private","Formal","School","b99a5853-e0d2-4f76-8ed4-20232abce074","u_fc_poi_school.77974",,,"POINT (5.2384067 7.6069683)"
"EK","GRID","Rose Of Sharon Academy","EKSEFO02","Tertiary","Standard","Private","Formal","School","b99f1fae-01fe-49dc-8d7e-b293c811ce99","u_fc_poi_school.77986","6","70","POINT (4.9191217 7.6578583)"
"GO","GRID","Solita International School Gombe","GMSAKK02","Tertiary","Standard","Public","Formal","School","ba5ece92-4389-4c9a-a1ae-e4f4a7254c9f","u_fc_poi_school.78310",,,"POINT (11.1096033 10.2933433)"
"CR","GRID","Cross River State College Of Education Akamkpa","CRSKAM06","Tertiary","Standard","Public","Formal","School","ba6e5d5e-deb5-46d9-9b24-adacdaf92efc","u_fc_poi_school.78326","4000","13000","POINT (8.3571817 5.2547567)"
"KO","NMIS","Home Economics Centre","KGSJMU03","Tertiary","Adult Education","Public","Formal","School","ba9574a9-8141-43f9-befd-409bfa50bc78","u_fc_poi_school.78391",,,"POINT (5.992689 7.981254)"
"OY","NMIS","School For The Blind Ogbomoso","OYSOGN09","Tertiary","Adult Education","Public","Formal","School","babcbd3f-026e-4d6a-9e07-91aa3053b219","u_fc_poi_school.78440",,,"POINT (4.247424 8.148837)"
"GO","GRID","Ecwa Christian Academic Awai","GMSBLR05","Tertiary","Standard","Public","Formal","School","badaa918-c001-4463-81be-15a3d2ec7656","u_fc_poi_school.78484",,,"POINT (11.218535 9.897525)"
"LA","GRID","Lagos University Of Medicals And Health Sciences","LASOJO06","Tertiary","University","Public Private","Formal","School","baee6de8-14b2-4517-9877-6c2e415860e2","u_fc_poi_school.78517",,,"POINT (3.12338 6.49198)"
"EK","GRID","New Vine Academy Ifisin Ekiti","EKSIDO02","Tertiary","Standard","Private","Formal","School","bb1de77a-5909-4e15-a1d2-ff29c67a85b2","u_fc_poi_school.78604",,,"POINT (5.2010833 7.7913567)"
"GO","GRID","Abubakar Usman J","GMSDKU10","Tertiary","Standard","Public","Formal","School","bb4b15ae-42b0-4ef9-ad86-7c3b2f69f500","u_fc_poi_school.78684",,,"POINT (10.76006 10.6831217)"
"AN","OSGOF","Nnamdi Azikiwe University Nneogidi Agulu","ANSAWK17","Tertiary","University","Public","Formal","School","bb7c5fd2-d121-4ff1-8706-ea27cf7129d3","u_fc_poi_school.78761",,,"POINT (7.0358922 6.1431831)"
"DE","OSGOF","School Of Nursing Alibuba","DTSAGB04","Tertiary","Adult Education","Public","Formal","School","bbd0346d-1ec8-4d9d-bbfd-33a268891f03","u_fc_poi_school.78886",,,"POINT (6.18459 6.25637)"
"OG","OSGOF","National Open University Awa Campus","OGSIUN10","Tertiary","University","Public","Formal","School","bbd9d799-6f70-43ad-b25a-09553fe085d3","u_fc_poi_school.78905",,,"POINT (3.93101 6.96081)"
"KN","NMIS","Gama Vocational Training Centre","KN3108","Tertiary","Adult Education","Public","Formal","School","bbf48627-17c3-4504-b4df-555bcebbd673","u_fc_poi_school.78957",,,"POINT (8.551606 12.03589)"
"DE","NMIS","Otagba Ogbe Technical College Kwale","DTSKWC08","Tertiary","Standard","Public","Formal","School","bc16ea9d-a2c1-442f-9636-fef4ef1244b9","u_fc_poi_school.79004",,,"POINT (6.411929 5.684582)"
"GO","GRID","Gombe Academy Sirankewo","GMSAKK02","Tertiary","Standard","Public","Formal","School","bcb7ecdd-c315-473b-a67c-932339a10695","u_fc_poi_school.79274",,,"POINT (11.1663683 10.2519683)"
"IM","NMIS","Success Vocational School Egbeada","IMSRRT02","Tertiary","Adult Education","Private","Formal","School","bdf47f35-8e1b-4211-a5f1-53f80ec38e05","u_fc_poi_school.79847",,,"POINT (7.017763 5.532277)"
"KT","NMIS","Madarasatu Taadibul Aulad Watahfizul Quran","43101","Tertiary","Adult Education","Public","Integrated","School","be9895a3-e578-4bab-a390-8126ec6513c7","u_fc_poi_school.80138",,,"POINT (7.0374172 11.4060448)"
"GO","OSGOF","Abubakar Umar Memorial School","GMSGME10","Tertiary","Adult Education","Public","Formal","School","beb68c1d-d3ab-4377-b7fc-375b3a153cce","u_fc_poi_school.80176",,,"POINT (11.1890253 10.276209)"
"LA","GRID","Genesis Centre School","LASEOA02","Tertiary","Standard","Private","Formal","School","bebd2df2-3030-4282-8648-9b7c41f57127","u_fc_poi_school.80187",,,"POINT (3.57944 6.48791)"
"LA","GRID","Government Technical College Ikorodu","LASKSE09","Tertiary","Standard","Public","Formal","School","bf03aa01-8b52-4f18-ad7d-7c608606ddf0","u_fc_poi_school.80291",,,"POINT (3.3935643 6.6063896)"
"LA","NMIS","Home Economics Centre","LASATO05","Tertiary","Adult Education","Public","Formal","School","bf0abe9f-6be9-46ac-9931-51709602dfa3","u_fc_poi_school.80304",,,"POINT (3.340561 6.464956)"
"EN","GRID","Marist University Akpakwume","ENSUDD04","Tertiary","University","Private","Formal","School","bf744e31-22da-4c52-ab28-e5b8a5289c3e","u_fc_poi_school.80491",,,"POINT (7.303805 6.6215683)"
"EN","GRID","Boastal Training Institute","ENSENU12","Tertiary","Adult Education","Public","Formal","School","bf920d91-4fcb-4766-ac7b-3c960b8b988a","u_fc_poi_school.80539",,,"POINT (7.45981 6.442395)"
"EN","GRID","Trizas Institute For Innovative Education","ENSNKW06","Tertiary","Adult Education","Private","Formal","School","bfeb2bac-e2af-43eb-90e1-33af7c068cc8","u_fc_poi_school.80692",,,"POINT (7.4993 6.48613)"
"EK","GRID","Gilgal International School","EKSIDO11","Tertiary","Standard","Private","Formal","School","c06c3f86-5f7c-4192-a95a-74fa0e8e23db","u_fc_poi_school.80921",,,"POINT (5.1768006 7.846748)"
"BE","OSGOF","Benue State University","BNSMKD06","Tertiary","University","Public","Formal","School","c0727a69-1f40-4f9a-9fa5-7b871bf1c555","u_fc_poi_school.80934",,,"POINT (8.559 7.72434)"
"EK","GRID","Our Lady Of Fatima International College Opposite Civil Defence Afao Road","EKSADO09","Tertiary","Standard","Private","Formal","School","c137da7e-59a6-415b-820e-fb7526f1324d","u_fc_poi_school.81248",,,"POINT (5.2571617 7.64807)"
"AD","NMIS","Vocational Technical Training Centre","ADSNUM06","Tertiary","Adult Education","Public","Formal","School","c1d510a5-68f7-4b68-bf11-4b7446439e55","u_fc_poi_school.81515",,,"POINT (12.032445 9.460399)"
"TA","GRID","Veenstra Reformed Theological Seminary Lupwe","TRSUSS06","Tertiary","Standard","Private","Formal","School","c200a7b7-cda3-4436-a356-45017400ca8b","u_fc_poi_school.81589","12","80","POINT (10.0198233 7.2111733)"
"SO","NMIS","Madara Satu Nagarta","62308","Tertiary","Adult Education","Public","Religious","School","c27e91c1-9ffc-4d9d-801a-fa5bda6a3282","u_fc_poi_school.81787",,,"POINT (4.8539399 12.7348667)"
"AB","NMIS","Modern School of Art and Science","ABSBND01","Tertiary","Adult Education","Private","Formal","School","c322cb08-af53-41ac-b545-beb9fee8954c","u_fc_poi_school.82058",,,"POINT (7.615469 5.729317)"
"EK","GRID","Berachah Group Of Schools","EKSIEN07","Tertiary","Standard","Private","Formal","School","c3568418-1201-4ac7-acae-9accc5c85465","u_fc_poi_school.82139",,,"POINT (5.4220583 7.4720583)"
"EK","GRID","Upper Grade Academy Olorunsogoado Ekiti","EKSADO12","Tertiary","Standard","Private","Formal","School","c3627d5d-08c8-4a6b-955c-7807eba390ed","u_fc_poi_school.82160",,,"POINT (5.22406 7.66665)"
"LA","GRID","Orimedu Skill Acquisition Center","LASIUI08","Tertiary","Standard","Public","Formal","School","c3709a8c-6fda-41e8-bbe8-7319eba273da","u_fc_poi_school.82176",,,"POINT (3.90907 6.43958)"
"KT","OSGOF","Katsina State University","40204","Tertiary","University","Public","Formal","School","c3e8ab72-5e6b-4e0e-bb7a-8adbb1cecd79","u_fc_poi_school.82388",,,"POINT (7.6002907 12.9427445)"
"KO","OSGOF","Kogi State University","KGSKNA02","Tertiary","University","Public","Formal","School","c3ea5d3a-9142-42ba-9cc5-4c2ef86517b5","u_fc_poi_school.82391",,,"POINT (7.18789 7.48527)"
"EK","GRID","Diamond International Academy","EKSEME08","Tertiary","Standard","Private","Formal","School","c44a631c-393b-4346-9b75-a0088f85eb97","u_fc_poi_school.82543","10","50","POINT (5.4991483 7.3518133)"
"EK","GRID","Sycro Group Of Schools","EKSGBN10","Tertiary","Standard","Private","Formal","School","c4b4b0c6-8d9d-403c-8149-602e4357784c","u_fc_poi_school.82750",,,"POINT (5.5268667 7.5784517)"
