"state_code","source","name","ward_code","category","subtype","management","education","poi_type","global_id","id","no_of_teachers","no_of_students","Geometry"
"KT","NMIS","Madarasatul Tarbiyatul Awlad","40904","Primary","Primary","Public","Religious","School","1151fd08-bd6c-4d80-b35b-1c505a23b174","u_fc_poi_school.6971",,,"POINT (7.3312202 12.2588159)"
"KN","NMIS","Tarbiyatul Aulad Gafasa Islamiyya","KN0106","Primary","Primary","Public","Religious","School","1157982b-22d2-435f-b1f8-8ec2d74086e6","u_fc_poi_school.6982",,,"POINT (9.13306 11.9852)"
"ZA","NMIS","Tarbitul Islamiya Kanwuri Faru","80903","Tertiary","Adult Education","Private","Religious","School","1186539a-b079-4a0b-94de-5a36b4830c6d","u_fc_poi_school.7073",,,"POINT (6.2854564 12.7532065)"
"KN","NMIS","Jemagu Islamiyya","KN4303","Primary","Primary","Public","Religious","School","11956237-db75-46a3-b1fd-460b6ccf6e48","u_fc_poi_school.7100",,,"POINT (8.743242 11.85649)"
"KN","NMIS","Imam Malik Islamiyya","KN1406","Primary","Primary","Private","Religious","School","11a8084a-50b8-4ff5-bc2b-7bb5409df288","u_fc_poi_school.7127",,,"POINT (8.995058 11.55742)"
"KN","NMIS","Sabon Garin Dausawa Islamiyya School","KN2202","Primary","Primary","Public","Religious","School","11b0c502-db82-45a0-b50e-ae1bf7944f20","u_fc_poi_school.7140",,,"POINT (8.099815 11.84397)"
"KN","NMIS","Mal Gambo Quranic School","KN0301","Primary","Primary","Public","Religious","School","11b4617e-2c69-4f3c-8691-1cfbf95b805a","u_fc_poi_school.7148",,,"POINT (8.131202 12.15591)"
"KT","NMIS","Unguwar Dutse Islamiya","40710","Primary","Primary","Public","Religious","School","11ce0c61-3928-4947-a5cb-021dc67447c9","u_fc_poi_school.7186",,,"POINT (7.2166067 11.2822133)"
"ZA","OSGOF","Madarasul Islamiya Dole","81401","Other","Standard","Faith Based","Religious","School","120341b7-3c4e-4ace-ad40-7234fe12cef8","u_fc_poi_school.7273",,,"POINT (6.46198 12.91914)"
"BR","OSGOF","Ashigashiya Islamiya","11101","Other","Standard","Faith Based","Religious","School","1209eaef-c35b-42a5-9c89-afdc1593f715","u_fc_poi_school.7284",,,"POINT (13.87729 11.13414)"
"KN","NMIS","Katsalle Islamiyya","KN2003","Primary","Primary","Public","Religious","School","123238bc-682e-43cc-bc1c-2b44409c955c","u_fc_poi_school.7356",,,"POINT (8.105142 11.85909)"
"KN","NMIS","Kanyar Kani Islamiyya School","KN2304","Primary","Primary","Public","Religious","School","123b3633-5b23-4683-bdf4-7f9f590abb14","u_fc_poi_school.7375",,,"POINT (8.739575 11.54867)"
"NI","NMIS","Maigari Godabe Madarasul Ulum Wasakafatul Islamiya","NISKNT05","Primary","Primary","Private","Religious","School","127a87a9-2f8f-4571-96f6-cb0567c934a7","u_fc_poi_school.7467",,,"POINT (5.462811 10.3962908)"
"NI","NMIS","Madarasatu Islamiya Etsuzagi","NISKUG08","Tertiary","Adult Education","Private","Religious","School","1298c1f0-7448-4533-a41c-5a46d352c0b2","u_fc_poi_school.7524",,,"POINT (6.0016251 8.8735038)"
"KW","NMIS","Omohiyah Nursery Primary School","KWSKEY12","Primary","Standard","Private","Religious","School","12a4455b-f501-45ad-8352-994c3820853d","u_fc_poi_school.7541",,,"POINT (4.568545 8.507719)"
"KN","NMIS","Halimatussadiya Primary School","KN3104","Primary","Primary","Public","Religious","School","12ac36d1-3702-4373-81d5-cd7842927189","u_fc_poi_school.7552",,,"POINT (8.566166 11.98793)"
"SO","NMIS","Madasatu Taalimul Kuran Wal","61304","Primary","Standard","Public","Religious","School","12d250d5-16b3-4d5f-9e68-b3294000eba3","u_fc_poi_school.7620",,,"POINT (6.3605109 13.5171024)"
"KN","NMIS","Tahfizul Quran Bunkure","KN0603","Primary","Primary","Public","Religious","School","12d327b8-9f5f-4402-b1bc-d4d4eeaf36a2","u_fc_poi_school.7624",,,"POINT (8.536 11.69553)"
"ZA","OSGOF","Islamiya School Dan Amana Galadima","81311","Other","Standard","Faith Based","Religious","School","12dda40c-5408-432e-abf2-428923a2dabc","u_fc_poi_school.7642",,,"POINT (7.05058 11.92441)"
"KN","NMIS","Darul Kurufi Islamiyya Dirin","KN2203","Primary","Primary","Public","Religious","School","12ec03cc-f95d-411b-bb04-3e2677973b70","u_fc_poi_school.7668",,,"POINT (8.055366 11.79866)"
"KN","NMIS","Yankamaye B Islamiyya","KN4008","Primary","Primary","Public","Religious","School","131990b8-9e5e-4ce9-9281-b01127e57349","u_fc_poi_school.7739",,,"POINT (7.929877 12.33055)"
"KT","OSGOF","Isilamiyya School","42301","Other","Standard","Faith Based","Religious","School","13526b47-33b2-4e25-82f8-a43f8b7c6634","u_fc_poi_school.7830",,,"POINT (7.99698 12.40082)"
"KN","NMIS","Matage Islamiyyah School","KN0909","Primary","Primary","Public","Religious","School","136cabbc-b56c-4b19-89e3-c59dd2cc4db4","u_fc_poi_school.7870",,,"POINT (8.526809 11.85096)"
"KT","NMIS","Damisau Islamiya Schoo","43002","Primary","Primary","Public","Religious","School","13709b59-84a0-42ad-903d-edef125b924b","u_fc_poi_school.7874",,,"POINT (7.7708455 12.8387069)"
"KN","NMIS","Gangare Quranic School","KN0301","Other","Other","Faith Based","Religious","School","1389faa2-9a2f-409d-8fec-2ab4c174d65f","u_fc_poi_school.7928",,,"POINT (8.17511 12.18163)"
"KN","NMIS","Langel Islamiyya","KN3909","Primary","Primary","Public","Religious","School","13d1002c-57ad-4cea-bc9d-ed5bf304c512","u_fc_poi_school.8039",,,"POINT (8.396294 11.9909)"
"KN","NMIS","Marlke Islamiyya School","KN4312","Primary","Primary","Public","Religious","School","140a20ec-9310-4e9e-9297-48e4ee24418b","u_fc_poi_school.8137",,,"POINT (8.686503 11.98359)"
"KN","NMIS","Tarbiyyatul Islamiyya School Tofawa","KN2604","Primary","Primary","Public","Religious","School","1445edac-8c3f-4225-bce7-6c8f14713a54","u_fc_poi_school.8232",,,"POINT (8.316466 12.34462)"
"KN","NMIS","Zamfarawar Tsara Islamiyya School","KN3402","Primary","Primary","Public","Religious","School","14910064-b6c1-4e93-b727-a7be288d0110","u_fc_poi_school.8361",,,"POINT (7.70828 11.48792)"
"SO","NMIS","Hajiya Aminatu Madrasatul Tarbiyatul","61307","Primary","Pre Primary","Private","Religious","School","149c96eb-5578-4793-8dc2-15173adf6a9c","u_fc_poi_school.8382",,,"POINT (6.3262812 13.5622597)"
"KD","NMIS","Madarasatul Nurul Islamiyya Kajuru Station","KD1210","Other","Other","Private","Religious","School","14a8c193-808f-49f6-b980-a0e20be6852d","u_fc_poi_school.8404",,,"POINT (7.6214358 10.2620294)"
"SO","NMIS","Bujaga Primary School","60406","Primary","Primary","Private","Religious","School","14bdc26c-9539-49fd-a57d-9978813dfeb6","u_fc_poi_school.8443",,,"POINT (5.4807178 13.7317705)"
"KN","NMIS","Almansuriyya Litahafizul Quran Islamiyya Primary School","KN1810","Primary","Primary","Public","Religious","School","14d4c122-b51c-4cd2-81dd-8eea7ee69898","u_fc_poi_school.8481",,,"POINT (8.492975 11.9817)"
"KN","NMIS","Takuntuke Islamiya","KN2204","Primary","Primary","Public","Religious","School","14d7282c-54cd-4798-af14-2f6485f89393","u_fc_poi_school.8484",,,"POINT (7.903203 11.75416)"
"KN","NMIS","Mallam Shehu Garba Quranic School","KN0307","Primary","Primary","Public","Religious","School","14ea28e9-add8-4d19-9e69-007facc6124a","u_fc_poi_school.8511",,,"POINT (8.255454 12.08794)"
"OG","NMIS","Qalat Ipameten Primary and Secondary School","OGSOGU10","Mixed","Aggregate","Private","Religious","School","1509b885-b01a-4fe2-9eb3-54ab864796b8","u_fc_poi_school.8561",,,"POINT (3.9184724 6.8153733)"
"KN","NMIS","Tofa Islamiyya School","KN2009","Primary","Primary","Public","Religious","School","15686f9c-9abe-46c7-b2c4-56bb2a5d13d3","u_fc_poi_school.8698",,,"POINT (8.141458 11.84657)"
"NI","OSGOF","Nural Islamic School Anguwan Tukura Bosso","NISMNA02","Other","Standard","Faith Based","Religious","School","15927edd-5db3-4287-b9f1-ff3f4834345e","u_fc_poi_school.8774",,,"POINT (6.5308 9.64969)"
"KN","NMIS","Manarul Huda Islamiyyah School","KN0706","Primary","Primary","Public","Religious","School","15c16fa9-b7a9-4eb2-9488-a91e4b212c17","u_fc_poi_school.8846",,,"POINT (8.507564 12.01482)"
"KN","NMIS","Mallam Bulyam Tahafizul Quran","KN0305","Primary","Primary","Public","Religious","School","15ca79e4-7840-4a92-a6ee-09858ca53ca8","u_fc_poi_school.8864",,,"POINT (8.1891 12.11808)"
"ZA","OSGOF","Islamiya School Biya Buki","81308","Other","Standard","Faith Based","Religious","School","15fb491e-7694-4b0e-9eac-9af09043390b","u_fc_poi_school.8941",,,"POINT (6.83634 12.03381)"
"KT","NMIS","Jiruwa Islamiyya","40702","Primary","Primary","Public","Religious","School","15fe6ce9-52ec-40cc-afdd-93d0a5415491","u_fc_poi_school.8947",,,"POINT (7.1736753 11.5231133)"
"KT","NMIS","Madarasatul Quran Wal ilmu","43008","Primary","Primary","Public","Religious","School","16088b93-094c-448f-93bf-8bc467004571","u_fc_poi_school.8963",,,"POINT (7.7058337 12.8512943)"
"KN","NMIS","Madaratul Abubakar Saddiq Islamiyya","KN3104","Primary","Primary","Public","Religious","School","1633519d-2a6b-44b3-a2d4-ba4195cd7d26","u_fc_poi_school.9050",,,"POINT (8.570221 11.98199)"
"SO","NMIS","Madarasatul Nurul Huda Islamiyya Kurukuru","61310","Primary","Primary","Public","Religious","School","1633ad75-748e-423e-8cfd-782452d4ffc0","u_fc_poi_school.9052",,,"POINT (5.9955367 13.5123583)"
"KD","NMIS","Madrisat Tarbiyatul Aulad","KD2107","Other","Other","Private","Religious","School","164fed16-f32b-48e0-9447-8c8d16a85dac","u_fc_poi_school.9102",,,"POINT (7.85062 11.0486067)"
"PL","NMIS","Science Primary School Zomo","PLSSHD13","Primary","Primary","Public","Religious","School","16696c5e-1cff-4c35-9c70-9f7a43e139a1","u_fc_poi_school.9145",,,"POINT (9.418212 8.978174)"
"KN","NMIS","Limamai Islamiyya School","KN0609","Primary","Primary","Public","Religious","School","16ab1cf7-da65-4a2d-b0e9-1a0477884831","u_fc_poi_school.9258",,,"POINT (8.697782 11.69863)"
"KN","NMIS","Kokai Islamiyya","KN4002","Primary","Primary","Public","Religious","School","16dc139f-6311-49bb-ae62-6add1dc1231a","u_fc_poi_school.9334",,,"POINT (8.02525 12.21694)"
"KN","NMIS","Dutsen Karya Islamiyya","KN0502","Primary","Primary","Private","Religious","School","1729428f-2e39-4ae1-af6e-b0e4ddbdb734","u_fc_poi_school.9475",,,"POINT (8.12219 12.2079)"
"KN","NMIS","Maboya Islamiyya","KN4303","Primary","Primary","Public","Religious","School","172f339a-7554-4518-a0da-e2fc50bc3279","u_fc_poi_school.9484",,,"POINT (8.762886 11.85811)"
"KN","NMIS","Mal Isa Quranic School","KN0302","Primary","Primary","Public","Religious","School","1760eddb-07c9-4c20-803e-a53fa04450ca","u_fc_poi_school.9559",,,"POINT (8.198814 12.04231)"
"KN","NMIS","Izzatul Islamiyya School Kuluki","KN2304","Primary","Primary","Public","Religious","School","17a97fcb-fcf4-495d-941b-fb2dfdb51f15","u_fc_poi_school.9699",,,"POINT (8.735479 11.5649)"
"KN","NMIS","Nurul Zamani Islamiyya","KN3010","Primary","Primary","Public","Religious","School","17e4cd5d-d614-4af6-9b48-a11711345d2e","u_fc_poi_school.9808",,,"POINT (8.624053 12.22308)"
"SO","NMIS","Mallam Sahabi Islamiyyal","62303","Primary","Pre Primary","Private","Religious","School","17f0ab37-ef86-4f5f-a503-a695e36194c5","u_fc_poi_school.9825",,,"POINT (4.8259324 12.7996731)"
"KN","NMIS","Malam Barau Quran School","KN3007","Primary","Primary","Public","Religious","School","181f1c6e-d098-4492-9f57-19ee718d060e","u_fc_poi_school.9892",,,"POINT (8.659558 12.17874)"
"KN","NMIS","KulafaaUldeen Islamiyya","KN1601","Primary","Primary","Public","Religious","School","18578586-5fb2-46fb-826d-9c51cf9e3f84","u_fc_poi_school.9976",,,"POINT (9.037705 11.8066)"
"KN","NMIS","Bargoni Islamiyya Primary School","KN2411","Primary","Primary","Public","Religious","School","1862a921-7b71-428c-979a-0a76e69bc629","u_fc_poi_school.9996",,,"POINT (8.126267 11.73246)"
"KN","NMIS","Hidayatul Quran Makwalla","KN0701","Primary","Primary","Public","Religious","School","18736371-0a66-4690-9a58-396542ab6729","u_fc_poi_school.10023",,,"POINT (8.510589 12.0071)"
"KN","NMIS","Tahfizul Quran","KN3104","Primary","Primary","Public","Religious","School","18c2e23e-725b-4b5b-acd5-bea243fdf297","u_fc_poi_school.10168",,,"POINT (8.567995 11.98148)"
"KN","NMIS","Rimin Gwauro Islamiyya","KN0903","Primary","Primary","Public","Religious","School","192286ce-a854-46ab-86e1-ca6c1a9727d6","u_fc_poi_school.10324",,,"POINT (8.597549 11.83389)"
"GO","OSGOF","Jauro Abare Madarasatul Islamic School","GMSGME11","Other","Standard","Faith Based","Religious","School","1931500e-49e2-4b60-baff-e0e9b5d025b9","u_fc_poi_school.10354",,,"POINT (11.16932 10.30516)"
"KT","OSGOF","Ungtabakad Islamic Primary School","40608","Primary","Primary","Faith Based","Religious","School","19324a20-39e4-4809-b877-cf70ebbd2cd8","u_fc_poi_school.10359",,,"POINT (7.68702 12.38551)"
"KN","NMIS","Maahaad Abdullahi Gidan Gawu Islamiyya","KN0710","Primary","Primary","Public","Religious","School","195b631e-f417-405c-84ec-7736e2453550","u_fc_poi_school.10441",,,"POINT (8.498188 12.0224)"
"KN","NMIS","Sheikh Dahiru Bauchi TaaAlimul Quran Gwangwan","KN3404","Primary","Primary","Public","Religious","School","19e4b9b3-d486-4f35-86ac-0b1018cf68ea","u_fc_poi_school.10652",,,"POINT (7.754628 11.48622)"
"KN","NMIS","Zanginawa Islamiyya Primary","KN1909","Primary","Primary","Public","Religious","School","1a0a6e60-d083-4cdf-b619-fbae8a656738","u_fc_poi_school.10716",,,"POINT (7.987532 11.85149)"
"KN","NMIS","Yautar Arewa Islamiyya","KN1307","Primary","Primary","Public","Religious","School","1a203e55-2f80-443e-a9a4-d84b8df902d2","u_fc_poi_school.10751",,,"POINT (8.767969 12.2179)"
"KN","NMIS","Katsira Islamiya","KN1906","Primary","Primary","Public","Religious","School","1a20aad3-ea83-4425-ba9a-7b93615c47e4","u_fc_poi_school.10752",,,"POINT (7.860021 11.95808)"
"KD","NMIS","Madarasatul Islamiya Unguwan Tabo","KD0808","Primary","Standard","Private","Religious","School","1a48d648-6c09-40dd-b40d-efc3976a0eec","u_fc_poi_school.10811",,,"POINT (7.9522562 9.8732489)"
"KN","NMIS","Madarasatu Tahafizul Quran Islamic Centre","KN3407","Primary","Primary","Public","Religious","School","1a4fd84c-96c8-484d-b1d7-ef478722c586","u_fc_poi_school.10822",,,"POINT (7.826455 11.54638)"
"KN","NMIS","Lima Tayab Quranic And Islamiya","KN0501","Primary","Primary","Public","Religious","School","1a83e804-6060-473b-bf98-905e76bc8218","u_fc_poi_school.10908",,,"POINT (8.290671 12.26539)"
"KT","OSGOF","Kuntaru Islamic School","42701","Other","Standard","Faith Based","Religious","School","1abe4974-69f2-4e60-85ff-aabfd2fae285","u_fc_poi_school.11001",,,"POINT (7.98102 13.30691)"
"KN","NMIS","Marayan Nasara Islamiyya School","KN4310","Primary","Primary","Public","Religious","School","1acae644-3e52-42c7-89ca-5be0a7f7c490","u_fc_poi_school.11016",,,"POINT (8.734019 11.92613)"
"KN","NMIS","Takai Islamiyya","KN3709","Primary","Primary","Public","Religious","School","1afe8b1f-8f39-43a5-b937-91b4e77404a8","u_fc_poi_school.11094",,,"POINT (9.113942 11.57653)"
"KN","NMIS","Abdullahi Bn Masaud","KN1508","Other","Other","Public","Religious","School","1bcb1705-8aae-4500-9008-af053bab2f4d","u_fc_poi_school.11451",,,"POINT (8.446902 11.64702)"
"KN","NMIS","Zangina Islamiyya","KN3107","Primary","Primary","Public","Religious","School","1bdc874b-5033-4040-8d13-d592f7e01374","u_fc_poi_school.11478",,,"POINT (8.591908 11.96691)"
"KN","NMIS","Tsangayar Mal Yahuza Islamiya School","KN0903","Primary","Primary","Public","Religious","School","1be2e202-f05e-46c2-95cd-4e56141869e8","u_fc_poi_school.11488",,,"POINT (8.59457 11.8432)"
"NI","OSGOF","Ar Rayyan Islamic Foundation Bosso Estate","NISMNA02","Other","Standard","Faith Based","Religious","School","1c05a10d-d0e6-40bb-9aa9-b5acc79342db","u_fc_poi_school.11539",,,"POINT (6.51016 9.65493)"
"BA","NMIS","Forwan Nursery Primary School","BA0211","Primary","Standard","Public","Religious","School","1c130c59-e73e-4764-a724-d04369248bde","u_fc_poi_school.11556",,,"POINT (9.8285121 10.2842558)"
"KN","NMIS","Madarasatul Nurul Huda Islamiyya Sabon Gida Nasarawa","KN3501","Primary","Primary","Public","Religious","School","1c29f19b-f2a4-4323-80ee-f3144293a006","u_fc_poi_school.11600",,,"POINT (7.914553 12.09906)"
"KD","NMIS","Nahdhatil Islamic School","KD1905","Secondary","Standard","Private","Religious","School","1c2a19c2-e8a8-4e56-841b-8fc02b0444b5","u_fc_poi_school.11601",,,"POINT (7.7063822 11.1255704)"
"NI","NMIS","Salafiya Madarasatu School","NISAGR05","Primary","Pre Primary","Faith Based","Religious","School","1c53bd57-a449-4ce3-a195-42cdd1db0890","u_fc_poi_school.11666",,,"POINT (4.5802433 10.7064027)"
"ZA","NMIS","Government Day Junior Secondary School","80107","Secondary","Junior","Public","Religious","School","1c741012-433c-4eb7-bf36-561517a69c8c","u_fc_poi_school.11713",,,"POINT (6.0201591 11.6833055)"
"SO","NMIS","Islamiyya Rundi","61503","Tertiary","Adult Education","Private","Religious","School","1d1c2273-12e4-4014-9c6e-584bced68c55","u_fc_poi_school.11972",,,"POINT (4.8988685 12.9320778)"
"KT","NMIS","Madarasatul Tadarisu Fil Luggatul Arabiyya Wal Ulumul Dinnliyya","40906","Primary","Primary","Public","Religious","School","1d7d29f8-41b8-4500-b290-05f2cc169c50","u_fc_poi_school.12134",,,"POINT (7.3440072 12.1341417)"
"KN","NMIS","Nurilyakin Islamiyaa School","KN3308","Primary","Primary","Public","Religious","School","1d8c319c-0658-4c89-b6e0-bf640837c090","u_fc_poi_school.12154",,,"POINT (8.24694 11.96823)"
"KD","NMIS","Madarasatul Nurul Islam","KD2107","Other","Other","Private","Religious","School","1d90dd37-283d-4b45-ad0a-f7efb8da0c24","u_fc_poi_school.12163",,,"POINT (7.849295 11.047685)"
"KT","NMIS","Isawa Islamic School","42307","Primary","Primary","Public","Religious","School","1da04c74-a998-46a9-a48f-005f528fb8aa","u_fc_poi_school.12185",,,"POINT (7.952678 12.4805165)"
"JI","NMIS","Nurul Islam","JI1008","Primary","Primary","Public","Religious","School","1db4e706-538b-44cf-a63f-7f1d8a57d763","u_fc_poi_school.12212",,,"POINT (10.3787107 12.8352442)"
"AD","NMIS","Baptist Primary School","ADSMUB07","Primary","Primary","Faith Based","Religious","School","1dc69833-9293-43d4-8a19-cee88dddd698","u_fc_poi_school.12230",,,"POINT (13.398572 10.419667)"
"KN","NMIS","Yanoko Islamiyya School","KN3914","Primary","Primary","Public","Religious","School","1dd71918-0737-4756-87c4-6ad2c0dcfd42","u_fc_poi_school.12251",,,"POINT (8.295543 12.05499)"
"KN","NMIS","Aliyu Bn Abitalib","KN2707","Primary","Primary","Private","Religious","School","1de6ccb8-d945-4aa0-92d3-90ef2da774ad","u_fc_poi_school.12277",,,"POINT (8.42587 11.76906)"
"KN","NMIS","Shanunawa Islamiyya","KN3503","Primary","Primary","Public","Religious","School","1de93fb1-5249-4e46-a102-cf68c7c2fa1b","u_fc_poi_school.12282",,,"POINT (7.930277 12.18438)"
"KN","NMIS","Abdullahi Bin Fodiyo Islamiyya Kawari","KN0103","Primary","Primary","Public","Religious","School","1dfa7bc0-6f70-4e44-8b6c-5c0f4dc81a12","u_fc_poi_school.12308",,,"POINT (9.003544 12.00757)"
"KN","NMIS","Iklasul Ilmi Primary","KN3102","Primary","Primary","Public","Religious","School","1e65aa9d-ee59-4e6c-a9c4-6210acbcf490","u_fc_poi_school.12486",,,"POINT (8.555003 12.03598)"
"KN","NMIS","Lawan Shehu Islamiyya Girawa","KN0505","Primary","Primary","Public","Religious","School","1e7aa95f-482f-434c-9fd9-f11a1458f939","u_fc_poi_school.12517",,,"POINT (8.277261 12.25812)"
"GO","OSGOF","Luni Islamic School","GMSBLG04","Other","Standard","Faith Based","Religious","School","1e835bb7-50d6-45e5-a712-6413fdf87159","u_fc_poi_school.12528",,,"POINT (11.64633 9.84979)"
"KN","NMIS","Yantsagai Islamiya","KN3202","Primary","Primary","Public","Religious","School","1eca51b8-257c-4051-8aaf-f45b3ca8de42","u_fc_poi_school.12656",,,"POINT (8.6386 11.5458)"
"KN","NMIS","Sabilur Rashad Islamiya","KN4405","Primary","Primary","Public","Religious","School","1ed02024-41dd-4afe-812b-85660b467a58","u_fc_poi_school.12668",,,"POINT (8.7662 11.74774)"
"KD","OSGOF","Malam Yamusa Islamic","KD2304","Other","Standard","Faith Based","Religious","School","1f460c40-72ab-46de-b242-0f8c6175b594","u_fc_poi_school.12860",,,"POINT (7.7009482 11.0482961)"
